event_id,event_time,user_id,session_id,event_type,product_id,category,brand,price,device,traffic_source,country
19091,2025-02-03 15:47:24,2272,S106840,view,727600,beauty.fragrance,Engage,5424.61,mobile,paid_search,India
19092,2025-02-03 15:47:30,2272,S106840,view,842888,beauty.fragrance,Yardley,3605.04,mobile,paid_search,India
19093,2025-02-03 15:54:00,7918,S114386,view,561911,beauty.skincare,Plum,1255.23,mobile,organic,India
19094,2025-02-03 15:54:46,7918,S114386,view,416368,sports.fitness,Cosco,11102.81,mobile,organic,India
19095,2025-02-03 16:06:00,10359,S107161,view,232158,fashion.shoes,Nike,9673.66,mobile,organic,India
19096,2025-02-03 16:07:59,10359,S107161,view,439231,beauty.fragrance,Yardley,2328.53,mobile,organic,India
19097,2025-02-03 16:10:34,10359,S107161,view,518187,fashion.womens_clothing,Forever21,1248.86,mobile,organic,India
19098,2025-02-03 16:11:00,5252,S107809,view,603717,electronics.audio,Sony,22678.55,mobile,social,India
19099,2025-02-03 16:11:00,4116,S113383,view,230101,home.furniture,Ikea,27395.34,mobile,paid_search,USA
19100,2025-02-03 16:12:00,8016,S111418,view,742134,beauty.fragrance,Fogg,4394.76,mobile,email,India
19101,2025-02-03 16:12:38,4116,S113383,view,328243,electronics.audio,JBL,18085.81,mobile,paid_search,USA
19102,2025-02-03 16:13:11,5252,S107809,view,738317,sports.fitness,Yonex,3303.28,mobile,social,India
19103,2025-02-03 16:13:43,8016,S111418,view,175583,toys.games,Mattel,282.18,mobile,email,India
19104,2025-02-03 16:27:00,9627,S102494,view,516114,fashion.womens_clothing,Mango,7608.07,mobile,organic,Brazil
19105,2025-02-03 16:31:00,7031,S103811,view,863616,beauty.fragrance,Fogg,2929.11,mobile,organic,Brazil
19106,2025-02-03 16:31:00,264,S110112,view,919184,fashion.shoes,Nike,5313.71,mobile,social,India
19107,2025-02-03 16:32:23,264,S110112,view,368577,sports.fitness,Nike,1835.6,mobile,social,India
19108,2025-02-03 16:32:30,264,S110112,view,593719,fashion.shoes,Skechers,5464.86,mobile,social,India
19109,2025-02-03 16:33:40,264,S110112,view,941453,fashion.mens_clothing,Adidas,6231.84,mobile,social,India
19110,2025-02-03 16:35:58,264,S110112,view,514630,home.furniture,Pepperfry,51715.28,mobile,social,India
19111,2025-02-03 16:42:45,264,S110112,view,985708,electronics.laptop,Asus,79128.74,mobile,social,India
19112,2025-02-03 16:45:00,8461,S110048,view,180592,fashion.womens_clothing,Mango,2181.82,mobile,email,USA
19113,2025-02-03 16:50:00,6496,S103459,view,650960,electronics.smartphone,Apple,33305.45,mobile,email,Germany
19114,2025-02-03 16:51:03,6496,S103459,view,832834,electronics.audio,Sennheiser,8372.4,mobile,email,Germany
19115,2025-02-03 16:52:00,2734,S109509,view,630670,electronics.audio,Boat,19524.81,tablet,paid_search,USA
19116,2025-02-03 16:52:35,2734,S109509,view,599550,beauty.skincare,Loreal,2717.81,tablet,paid_search,USA
19117,2025-02-03 16:57:18,2734,S109509,view,733848,electronics.audio,JBL,18485.8,tablet,paid_search,USA
19118,2025-02-03 16:59:42,2734,S109509,view,168164,fashion.mens_clothing,Zara,4964.22,tablet,paid_search,USA
19119,2025-02-03 17:05:00,10650,S101487,view,611596,fashion.shoes,Adidas,14702.79,mobile,referral,India
19120,2025-02-03 17:06:00,3846,S114119,view,415640,beauty.skincare,Loreal,3285.72,desktop,organic,India
19121,2025-02-03 17:07:40,3846,S114119,view,529026,toys.games,HotWheels,12908.89,desktop,organic,India
19122,2025-02-03 17:08:12,3846,S114119,view,286287,electronics.smartphone,Xiaomi,15387.39,desktop,organic,India
19123,2025-02-03 17:23:00,519,S114291,view,314650,home.kitchen,Bajaj,8696.99,mobile,organic,India
19124,2025-02-03 17:24:20,519,S114291,view,461462,home.furniture,Pepperfry,64573.7,mobile,organic,India
19125,2025-02-03 17:25:00,5947,S106613,view,905521,home.furniture,UrbanLadder,58708.97,mobile,organic,Brazil
19126,2025-02-03 17:25:49,519,S114291,view,544569,home.kitchen,Pigeon,21308.05,mobile,organic,India
19127,2025-02-03 17:26:00,10948,S108818,view,127046,sports.fitness,Adidas,5238.51,mobile,organic,USA
19128,2025-02-03 17:27:12,10948,S108818,view,476818,beauty.fragrance,Yardley,2383.87,mobile,organic,USA
19129,2025-02-03 17:27:16,5947,S106613,view,566847,electronics.laptop,HP,67149.78,mobile,organic,Brazil
19130,2025-02-03 17:27:21,10948,S108818,view,641448,home.furniture,Wakefit,61149.86,mobile,organic,USA
19131,2025-02-03 17:27:39,5947,S106613,view,435016,beauty.fragrance,Engage,3275.74,mobile,organic,Brazil
19132,2025-02-03 17:28:52,10948,S108818,view,911972,fashion.womens_clothing,Zara,598.29,mobile,organic,USA
19133,2025-02-03 17:29:08,5947,S106613,view,858410,fashion.womens_clothing,Mango,3210.17,mobile,organic,Brazil
19134,2025-02-03 17:30:00,3244,S108334,view,198537,electronics.laptop,Dell,110014.3,mobile,organic,Brazil
19135,2025-02-03 17:30:44,3244,S108334,view,961213,home.kitchen,Bajaj,8452.52,mobile,organic,Brazil
19136,2025-02-03 17:30:48,5947,S106613,view,916421,home.furniture,UrbanLadder,66949.74,mobile,organic,Brazil
19137,2025-02-03 17:31:48,519,S114291,view,451584,home.kitchen,Prestige,9018.89,mobile,organic,India
19138,2025-02-03 17:32:43,3244,S108334,view,639675,electronics.audio,Noise,9824.74,mobile,organic,Brazil
19139,2025-02-03 17:32:55,5947,S106613,view,975923,beauty.skincare,Plum,1514.4,mobile,organic,Brazil
19140,2025-02-03 17:35:00,7424,S105667,view,126103,sports.fitness,Yonex,6634.76,desktop,social,India
19141,2025-02-03 17:36:28,7424,S105667,view,233640,home.furniture,UrbanLadder,79778.63,desktop,social,India
19142,2025-02-03 17:56:00,9410,S105752,view,908281,toys.games,Lego,14953.97,mobile,organic,USA
19143,2025-02-03 17:58:02,9410,S105752,view,534532,home.furniture,Nilkamal,50743.68,mobile,organic,USA
19144,2025-02-03 17:58:52,9410,S105752,view,580843,electronics.audio,JBL,11347.45,mobile,organic,USA
19145,2025-02-03 18:04:00,5142,S110251,view,303745,fashion.mens_clothing,Zara,1701.1,desktop,paid_search,India
19146,2025-02-03 18:06:00,6067,S108085,view,157177,electronics.audio,Sony,18385.59,mobile,paid_search,Brazil
19147,2025-02-03 18:06:00,5142,S110251,add_to_cart,365799,fashion.womens_clothing,Zara,4701.44,desktop,paid_search,India
19148,2025-02-03 18:06:09,5142,S110251,view,365799,fashion.womens_clothing,Zara,4701.44,desktop,paid_search,India
19149,2025-02-03 18:07:00,5142,S110251,remove_from_cart,365799,fashion.womens_clothing,Zara,4701.44,desktop,paid_search,India
19150,2025-02-03 18:08:00,3383,S116283,view,467791,home.kitchen,Prestige,21893.76,mobile,social,India
19151,2025-02-03 18:08:28,6067,S108085,view,967169,fashion.womens_clothing,H&M,7971.18,mobile,paid_search,Brazil
19152,2025-02-03 18:17:00,3383,S116283,add_to_cart,467791,home.kitchen,Prestige,21893.76,mobile,social,India
19153,2025-02-03 18:26:00,1739,S114076,view,943641,electronics.smartphone,Realme,70480.54,mobile,direct,India
19154,2025-02-03 18:27:48,1739,S114076,view,644231,toys.games,Lego,564.67,mobile,direct,India
19155,2025-02-03 18:30:00,8612,S114632,view,899460,fashion.shoes,Nike,7403.87,desktop,social,India
19156,2025-02-03 18:30:24,8612,S114632,view,540521,home.kitchen,Philips,22576.48,desktop,social,India
19157,2025-02-03 18:31:34,1739,S114076,view,803004,electronics.laptop,Asus,25635.74,mobile,direct,India
19158,2025-02-03 18:32:00,8612,S114632,view,389233,home.kitchen,Bajaj,13852.01,desktop,social,India
19159,2025-02-03 18:32:00,3383,S116283,checkout,467791,home.kitchen,Prestige,21893.76,mobile,social,India
19160,2025-02-03 18:34:03,8612,S114632,view,914443,sports.fitness,Adidas,8121.3,desktop,social,India
19161,2025-02-03 18:35:00,10016,S104480,view,792135,fashion.shoes,Nike,2156.83,mobile,organic,India
19162,2025-02-03 18:36:55,10016,S104480,view,820258,home.kitchen,Pigeon,7952.36,mobile,organic,India
19163,2025-02-03 18:38:44,10016,S104480,view,770585,fashion.shoes,Nike,905.61,mobile,organic,India
19164,2025-02-03 18:45:00,4320,S113662,view,826907,electronics.smartphone,Samsung,24681.22,desktop,paid_search,Germany
19165,2025-02-03 19:03:00,5289,S108347,view,302093,fashion.shoes,Puma,3727.79,mobile,paid_search,Germany
19166,2025-02-03 19:11:00,8008,S100467,view,968907,beauty.fragrance,WildStone,1928.63,mobile,email,India
19167,2025-02-03 19:12:18,8008,S100467,view,245280,fashion.mens_clothing,Puma,4109.59,mobile,email,India
19168,2025-02-03 19:12:20,8008,S100467,view,212265,beauty.fragrance,Fogg,3226.8,mobile,email,India
19169,2025-02-03 19:12:22,8008,S100467,view,500322,fashion.mens_clothing,Nike,3220.41,mobile,email,India
19170,2025-02-03 19:13:00,132,S112368,view,396901,electronics.laptop,Asus,101997.95,mobile,email,India
19171,2025-02-03 19:14:12,8008,S100467,view,492976,home.kitchen,Prestige,21258.08,mobile,email,India
19172,2025-02-03 19:14:32,132,S112368,view,608237,home.kitchen,Bajaj,28933.46,mobile,email,India
19173,2025-02-03 19:15:57,132,S112368,view,719805,home.furniture,Nilkamal,31096.97,mobile,email,India
19174,2025-02-03 19:18:00,2944,S111130,view,144335,electronics.audio,Sony,7279.22,mobile,email,Germany
19175,2025-02-03 19:18:28,132,S112368,view,800979,sports.fitness,Adidas,18663.68,mobile,email,India
19176,2025-02-03 19:20:00,2944,S111130,add_to_cart,144335,electronics.audio,Sony,7279.22,mobile,email,Germany
19177,2025-02-03 19:20:45,132,S112368,view,938569,beauty.skincare,Mamaearth,3704.27,mobile,email,India
19178,2025-02-03 19:25:00,2944,S111130,checkout,144335,electronics.audio,Sony,7279.22,mobile,email,Germany
19179,2025-02-03 19:36:00,10453,S110397,view,389937,beauty.fragrance,WildStone,1932.76,desktop,paid_search,Brazil
19180,2025-02-03 19:43:00,3279,S115252,view,799600,electronics.smartphone,Apple,15432.62,mobile,social,UK
19181,2025-02-03 19:44:00,9735,S101781,view,409992,electronics.audio,JBL,19831.75,mobile,direct,Germany
19182,2025-02-03 19:44:33,3279,S115252,view,855888,beauty.fragrance,WildStone,3368.38,mobile,social,UK
19183,2025-02-03 19:46:12,9735,S101781,view,509845,fashion.womens_clothing,Levis,1073.86,mobile,direct,Germany
19184,2025-02-03 19:47:00,11456,S100854,view,822317,fashion.shoes,Adidas,4620.0,desktop,paid_search,India
19185,2025-02-03 19:47:36,3279,S115252,view,654667,beauty.fragrance,Engage,4218.14,mobile,social,UK
19186,2025-02-03 19:48:46,11456,S100854,view,649944,beauty.skincare,Mamaearth,4593.91,desktop,paid_search,India
19187,2025-02-03 19:49:00,9735,S101781,add_to_cart,509845,fashion.womens_clothing,Levis,1073.86,mobile,direct,Germany
19188,2025-02-03 19:51:20,11456,S100854,view,324949,home.kitchen,Havells,29433.26,desktop,paid_search,India
19189,2025-02-03 19:52:00,2980,S103798,view,543329,home.kitchen,Pigeon,26519.23,desktop,direct,UK
19190,2025-02-03 19:52:47,2980,S103798,view,890684,electronics.laptop,Dell,118802.53,desktop,direct,UK
19191,2025-02-03 19:55:00,156,S103003,view,951924,electronics.laptop,Acer,107577.81,mobile,referral,Brazil
19192,2025-02-03 19:56:45,156,S103003,view,287988,home.kitchen,Havells,20516.68,mobile,referral,Brazil
19193,2025-02-03 19:57:56,156,S103003,view,914939,fashion.shoes,Nike,5553.04,mobile,referral,Brazil
19194,2025-02-03 20:18:00,8632,S112244,view,299590,beauty.skincare,Mamaearth,574.98,tablet,organic,India
19195,2025-02-03 20:18:00,11181,S115537,view,836647,home.furniture,UrbanLadder,19515.64,mobile,paid_search,USA
19196,2025-02-03 20:20:00,8632,S112244,add_to_cart,309168,electronics.audio,Noise,22017.33,tablet,organic,India
19197,2025-02-03 20:20:20,8632,S112244,view,309168,electronics.audio,Noise,22017.33,tablet,organic,India
19198,2025-02-03 20:21:00,7681,S116025,view,133754,beauty.skincare,Mamaearth,512.62,mobile,organic,India
19199,2025-02-03 20:21:24,8632,S112244,view,580284,sports.fitness,Adidas,17616.67,tablet,organic,India
19200,2025-02-03 20:21:41,7681,S116025,view,819871,electronics.smartphone,Samsung,83750.78,mobile,organic,India
19201,2025-02-03 20:31:00,3805,S113072,view,881444,fashion.mens_clothing,Adidas,3777.45,desktop,organic,India
19202,2025-02-03 20:34:00,8632,S112244,checkout,309168,electronics.audio,Noise,22017.33,tablet,organic,India
19203,2025-02-03 20:41:00,8632,S112244,purchase,309168,electronics.audio,Noise,22017.33,tablet,organic,India
19204,2025-02-03 20:41:00,1684,S113556,view,274457,electronics.laptop,Asus,59508.83,desktop,paid_search,India
19205,2025-02-03 20:43:00,8977,S105831,view,272299,electronics.smartphone,Samsung,64053.43,desktop,organic,Brazil
19206,2025-02-03 20:43:00,3805,S113072,add_to_cart,881444,fashion.mens_clothing,Adidas,3777.45,desktop,organic,India
19207,2025-02-03 20:53:00,4918,S102644,view,375351,electronics.laptop,Asus,31736.09,desktop,organic,Brazil
19208,2025-02-03 20:53:46,4918,S102644,view,721147,sports.fitness,Nike,5571.34,desktop,organic,Brazil
19209,2025-02-03 20:54:54,4918,S102644,view,579379,fashion.shoes,Reebok,829.07,desktop,organic,Brazil
19210,2025-02-03 20:55:00,3805,S113072,checkout,881444,fashion.mens_clothing,Adidas,3777.45,desktop,organic,India
19211,2025-02-03 20:55:04,4918,S102644,view,594794,toys.games,Lego,5900.92,desktop,organic,Brazil
19212,2025-02-03 20:56:00,6500,S112292,view,600963,fashion.womens_clothing,Levis,628.14,desktop,organic,USA
19213,2025-02-03 20:58:53,6500,S112292,view,731626,fashion.womens_clothing,Levis,8235.48,desktop,organic,USA
19214,2025-02-03 21:00:51,4918,S102644,view,100698,home.furniture,UrbanLadder,68499.42,desktop,organic,Brazil
19215,2025-02-03 21:04:00,3805,S113072,purchase,881444,fashion.mens_clothing,Adidas,3777.45,desktop,organic,India
19216,2025-02-03 21:07:00,6500,S112292,add_to_cart,731626,fashion.womens_clothing,Levis,8235.48,desktop,organic,USA
19217,2025-02-03 21:17:00,6500,S112292,checkout,731626,fashion.womens_clothing,Levis,8235.48,desktop,organic,USA
19218,2025-02-03 21:18:00,1692,S112659,view,106546,electronics.laptop,HP,86150.28,mobile,organic,India
19219,2025-02-03 21:20:00,1692,S112659,view,995326,electronics.audio,Sennheiser,1744.09,mobile,organic,India
19220,2025-02-03 21:21:00,3857,S107542,view,529007,electronics.smartphone,Samsung,26677.22,tablet,organic,USA
19221,2025-02-03 21:21:00,6500,S112292,purchase,731626,fashion.womens_clothing,Levis,8235.48,desktop,organic,USA
19222,2025-02-03 21:23:11,3857,S107542,view,941650,home.kitchen,Philips,26854.59,tablet,organic,USA
19223,2025-02-03 21:24:00,3857,S107542,add_to_cart,941650,home.kitchen,Philips,26854.59,tablet,organic,USA
19224,2025-02-03 21:27:00,8597,S100584,view,178848,fashion.womens_clothing,H&M,2878.62,mobile,email,USA
19225,2025-02-03 21:27:58,8597,S100584,view,971369,electronics.smartphone,Samsung,22688.43,mobile,email,USA
19226,2025-02-03 21:28:36,8597,S100584,view,102404,electronics.laptop,Dell,74436.13,mobile,email,USA
19227,2025-02-03 21:28:41,8597,S100584,view,558638,toys.games,Mattel,2300.61,mobile,email,USA
19228,2025-02-03 21:33:24,8597,S100584,view,669369,toys.games,Mattel,5577.92,mobile,email,USA
19229,2025-02-03 21:38:00,3811,S106134,view,633421,home.kitchen,Havells,6523.82,mobile,paid_search,USA
19230,2025-02-03 21:39:06,3811,S106134,view,680780,sports.fitness,Nike,10949.15,mobile,paid_search,USA
19231,2025-02-03 21:39:28,3811,S106134,view,882081,toys.games,Lego,5375.41,mobile,paid_search,USA
19232,2025-02-03 21:43:22,3811,S106134,view,303557,fashion.mens_clothing,H&M,3077.24,mobile,paid_search,USA
19233,2025-02-03 21:45:00,4945,S100413,view,719611,home.furniture,Wakefit,23758.52,mobile,organic,Brazil
19234,2025-02-03 21:51:00,409,S114016,view,288738,fashion.womens_clothing,Levis,7374.53,desktop,referral,India
19235,2025-02-03 21:52:00,281,S106876,view,403373,electronics.laptop,Asus,104235.13,desktop,paid_search,India
19236,2025-02-03 21:52:00,9041,S113095,view,701960,fashion.mens_clothing,H&M,2523.83,desktop,organic,Germany
19237,2025-02-03 21:53:10,281,S106876,view,989049,electronics.smartphone,OnePlus,31427.1,desktop,paid_search,India
19238,2025-02-03 22:00:00,8258,S115890,view,579679,home.furniture,Wakefit,63229.89,desktop,social,Brazil
19239,2025-02-03 22:02:42,8258,S115890,view,166099,fashion.womens_clothing,H&M,5805.75,desktop,social,Brazil
19240,2025-02-03 22:04:46,8258,S115890,view,302843,fashion.mens_clothing,Puma,1099.56,desktop,social,Brazil
19241,2025-02-03 22:06:00,9041,S113095,add_to_cart,701960,fashion.mens_clothing,H&M,2523.83,desktop,organic,Germany
19242,2025-02-03 22:06:33,8258,S115890,view,728203,sports.fitness,Yonex,6472.67,desktop,social,Brazil
19243,2025-02-03 22:07:00,8416,S105798,view,495328,electronics.smartphone,OnePlus,76994.79,mobile,paid_search,India
19244,2025-02-03 22:08:00,7051,S102389,view,204314,home.furniture,Ikea,22746.56,desktop,organic,India
19245,2025-02-03 22:08:00,3039,S116007,view,477506,toys.games,Funskool,12531.7,mobile,direct,UK
19246,2025-02-03 22:09:10,8416,S105798,view,570839,electronics.audio,Noise,6333.17,mobile,paid_search,India
19247,2025-02-03 22:10:49,3039,S116007,view,932946,toys.games,Mattel,9446.27,mobile,direct,UK
19248,2025-02-03 22:21:00,9041,S113095,checkout,701960,fashion.mens_clothing,H&M,2523.83,desktop,organic,Germany
19249,2025-02-03 22:24:00,8416,S105798,add_to_cart,570839,electronics.audio,Noise,6333.17,mobile,paid_search,India
19250,2025-02-03 22:28:00,9176,S110263,view,739968,fashion.mens_clothing,Zara,7482.95,mobile,social,India
19251,2025-02-03 22:31:00,8416,S105798,remove_from_cart,570839,electronics.audio,Noise,6333.17,mobile,paid_search,India
19252,2025-02-03 22:40:00,6055,S102227,view,181247,beauty.fragrance,WildStone,4478.5,mobile,direct,USA
19253,2025-02-03 22:41:19,6055,S102227,view,130128,electronics.laptop,HP,51496.2,mobile,direct,USA
19254,2025-02-03 22:55:00,9189,S112133,view,274243,toys.games,Mattel,6055.13,desktop,direct,USA
19255,2025-02-03 23:01:00,4180,S100074,view,206991,fashion.shoes,Adidas,1242.1,desktop,paid_search,India
19256,2025-02-03 23:03:00,9189,S112133,add_to_cart,274243,toys.games,Mattel,6055.13,desktop,direct,USA
19257,2025-02-03 23:04:00,544,S108107,view,599306,sports.fitness,Adidas,795.89,mobile,social,India
19258,2025-02-03 23:05:40,544,S108107,view,522353,fashion.shoes,Skechers,7867.31,mobile,social,India
19259,2025-02-03 23:06:56,544,S108107,view,130891,electronics.smartphone,Xiaomi,73348.14,mobile,social,India
19260,2025-02-03 23:11:00,5754,S111639,view,275738,electronics.audio,Sony,22862.0,desktop,email,India
19261,2025-02-03 23:15:00,11758,S102112,view,743223,electronics.smartphone,Xiaomi,61764.83,desktop,paid_search,Brazil
19262,2025-02-03 23:16:06,11758,S102112,view,417522,electronics.laptop,Lenovo,70421.58,desktop,paid_search,Brazil
19263,2025-02-03 23:17:00,9189,S112133,checkout,274243,toys.games,Mattel,6055.13,desktop,direct,USA
19264,2025-02-03 23:18:00,9189,S112133,purchase,274243,toys.games,Mattel,6055.13,desktop,direct,USA
19265,2025-02-03 23:23:00,11799,S103430,view,655991,sports.fitness,Adidas,948.43,mobile,social,USA
19266,2025-02-03 23:33:00,7743,S100155,view,851793,beauty.skincare,Mamaearth,4656.9,mobile,organic,Germany
19267,2025-02-03 23:37:00,11799,S103430,add_to_cart,655991,sports.fitness,Adidas,948.43,mobile,social,USA
19268,2025-02-03 23:38:00,4158,S113924,view,697856,electronics.smartphone,Xiaomi,54452.88,desktop,paid_search,UK
19269,2025-02-03 23:40:48,4158,S113924,view,312245,home.kitchen,Bajaj,19042.88,desktop,paid_search,UK
19270,2025-02-03 23:43:00,11799,S103430,checkout,655991,sports.fitness,Adidas,948.43,mobile,social,USA
19271,2025-02-03 23:55:00,10599,S109151,view,844598,fashion.womens_clothing,Forever21,5345.42,mobile,organic,India
19272,2025-02-03 23:58:00,11862,S109866,view,858725,home.furniture,Ikea,13531.18,mobile,paid_search,UK
19273,2025-02-03 23:58:53,11862,S109866,view,405247,fashion.womens_clothing,Zara,2672.92,mobile,paid_search,UK
19274,2025-02-03 23:59:34,11862,S109866,view,966632,fashion.womens_clothing,Forever21,2227.77,mobile,paid_search,UK
19275,2025-02-04 00:02:00,1684,S110702,view,939516,home.kitchen,Prestige,15826.86,mobile,organic,USA
19276,2025-02-04 00:14:00,8429,S102122,view,691550,beauty.fragrance,Yardley,2387.67,desktop,social,Brazil
19277,2025-02-04 00:14:00,1684,S110702,add_to_cart,939516,home.kitchen,Prestige,15826.86,mobile,organic,USA
19278,2025-02-04 00:17:00,9412,S111100,view,505749,home.furniture,Ikea,32382.34,mobile,organic,India
19279,2025-02-04 00:21:00,1684,S110702,remove_from_cart,939516,home.kitchen,Prestige,15826.86,mobile,organic,USA
19280,2025-02-04 00:24:00,10220,S100956,view,407694,home.furniture,Wakefit,64390.71,desktop,email,India
19281,2025-02-04 00:32:00,1451,S115358,view,311615,toys.games,Hasbro,3360.71,mobile,organic,India
19282,2025-02-04 00:33:00,10220,S100956,add_to_cart,407694,home.furniture,Wakefit,64390.71,desktop,email,India
19283,2025-02-04 00:34:00,10066,S115810,view,961775,fashion.womens_clothing,Zara,5330.88,mobile,email,USA
19284,2025-02-04 00:34:27,10066,S115810,view,712939,sports.fitness,Decathlon,15442.95,mobile,email,USA
19285,2025-02-04 00:34:38,1451,S115358,view,416668,electronics.laptop,HP,45853.2,mobile,organic,India
19286,2025-02-04 00:34:45,1451,S115358,view,277121,fashion.womens_clothing,Levis,2578.17,mobile,organic,India
19287,2025-02-04 00:36:00,10066,S115810,view,416713,home.furniture,UrbanLadder,5409.62,mobile,email,USA
19288,2025-02-04 00:37:24,1451,S115358,view,906506,fashion.mens_clothing,Zara,3797.44,mobile,organic,India
19289,2025-02-04 00:37:25,1451,S115358,view,729895,electronics.smartphone,OnePlus,12626.44,mobile,organic,India
19290,2025-02-04 00:38:54,10066,S115810,view,331398,electronics.smartphone,Apple,7552.65,mobile,email,USA
19291,2025-02-04 00:39:00,3261,S107418,view,734955,toys.games,Hasbro,11586.64,mobile,paid_search,India
19292,2025-02-04 00:39:00,9246,S109977,view,985472,electronics.laptop,Lenovo,70965.06,desktop,organic,Germany
19293,2025-02-04 00:39:00,1451,S115358,add_to_cart,619375,sports.fitness,Decathlon,11444.77,mobile,organic,India
19294,2025-02-04 00:39:35,3261,S107418,view,610496,beauty.skincare,Mamaearth,944.53,mobile,paid_search,India
19295,2025-02-04 00:39:52,9246,S109977,view,988275,electronics.smartphone,Apple,56107.45,desktop,organic,Germany
19296,2025-02-04 00:39:52,9246,S109977,view,539397,fashion.shoes,Reebok,8284.23,desktop,organic,Germany
19297,2025-02-04 00:41:00,2276,S104329,view,716922,toys.games,Hasbro,3121.44,desktop,social,India
19298,2025-02-04 00:41:40,1451,S115358,view,619375,sports.fitness,Decathlon,11444.77,mobile,organic,India
19299,2025-02-04 00:42:07,2276,S104329,view,683195,beauty.skincare,Loreal,782.32,desktop,social,India
19300,2025-02-04 00:43:00,10189,S110627,view,382168,home.kitchen,Pigeon,4853.44,mobile,social,Germany
19301,2025-02-04 00:43:06,9246,S109977,view,280813,home.kitchen,Prestige,24607.23,desktop,organic,Germany
19302,2025-02-04 00:44:03,10189,S110627,view,121580,toys.games,Funskool,10317.25,mobile,social,Germany
19303,2025-02-04 00:46:50,2276,S104329,view,125805,electronics.laptop,Acer,83424.92,desktop,social,India
19304,2025-02-04 00:47:36,9246,S109977,view,808476,beauty.skincare,Plum,2711.38,desktop,organic,Germany
19305,2025-02-04 00:49:00,3261,S107418,add_to_cart,610496,beauty.skincare,Mamaearth,944.53,mobile,paid_search,India
19306,2025-02-04 00:58:00,1451,S115358,checkout,619375,sports.fitness,Decathlon,11444.77,mobile,organic,India
19307,2025-02-04 01:00:00,3261,S107418,checkout,610496,beauty.skincare,Mamaearth,944.53,mobile,paid_search,India
19308,2025-02-04 01:05:00,10865,S115116,view,667375,beauty.fragrance,Fogg,1476.2,mobile,organic,Brazil
19309,2025-02-04 01:05:43,10865,S115116,view,847086,electronics.laptop,Acer,128329.51,mobile,organic,Brazil
19310,2025-02-04 01:07:00,3252,S102721,view,534973,toys.games,Hasbro,13145.41,mobile,email,Germany
19311,2025-02-04 01:07:36,10865,S115116,view,811676,toys.games,Lego,9785.55,mobile,organic,Brazil
19312,2025-02-04 01:10:00,10865,S115116,view,996288,toys.games,Lego,10927.86,mobile,organic,Brazil
19313,2025-02-04 01:10:44,10865,S115116,view,629213,fashion.mens_clothing,Puma,4578.62,mobile,organic,Brazil
19314,2025-02-04 01:12:00,8300,S106783,view,644103,home.kitchen,Prestige,9207.51,mobile,paid_search,India
19315,2025-02-04 01:12:23,8300,S106783,view,485444,sports.fitness,Decathlon,5095.13,mobile,paid_search,India
19316,2025-02-04 01:13:00,3261,S107418,purchase,610496,beauty.skincare,Mamaearth,944.53,mobile,paid_search,India
19317,2025-02-04 01:16:00,10544,S106642,view,332934,electronics.audio,Sony,12721.84,desktop,direct,UK
19318,2025-02-04 01:27:00,11396,S109050,view,940751,fashion.mens_clothing,Adidas,4013.96,mobile,direct,USA
19319,2025-02-04 01:31:00,11171,S108494,view,940090,fashion.womens_clothing,Zara,1938.14,desktop,email,UK
19320,2025-02-04 01:33:00,7055,S106483,view,533009,beauty.skincare,Cetaphil,4726.03,mobile,referral,India
19321,2025-02-04 01:33:53,11171,S108494,view,739832,electronics.smartphone,Xiaomi,22214.13,desktop,email,UK
19322,2025-02-04 01:34:40,7055,S106483,view,702379,electronics.audio,Sennheiser,589.25,mobile,referral,India
19323,2025-02-04 01:35:49,7055,S106483,view,122979,electronics.smartphone,Xiaomi,39513.29,mobile,referral,India
19324,2025-02-04 01:36:36,7055,S106483,view,157807,fashion.shoes,Puma,7921.59,mobile,referral,India
19325,2025-02-04 01:39:00,7357,S114445,view,292046,home.kitchen,Prestige,8433.05,tablet,organic,USA
19326,2025-02-04 02:01:00,2239,S101967,view,632508,home.furniture,Nilkamal,48478.26,mobile,organic,USA
19327,2025-02-04 02:21:00,5257,S101210,view,899997,sports.fitness,Adidas,4241.56,mobile,referral,India
19328,2025-02-04 02:24:00,10342,S115281,view,916514,toys.games,Lego,9246.79,tablet,direct,India
19329,2025-02-04 02:26:45,10342,S115281,view,767135,home.kitchen,Havells,11996.29,tablet,direct,India
19330,2025-02-04 02:27:00,7400,S108075,view,833275,home.kitchen,Havells,9049.98,mobile,social,India
19331,2025-02-04 02:36:00,7340,S113598,view,227807,home.kitchen,Philips,9659.11,mobile,organic,Germany
19332,2025-02-04 02:37:03,7340,S113598,view,499682,electronics.smartphone,OnePlus,11060.34,mobile,organic,Germany
19333,2025-02-04 03:05:00,6357,S102942,view,203988,sports.fitness,Decathlon,1495.89,mobile,direct,India
19334,2025-02-04 03:09:00,1782,S103216,view,811555,electronics.laptop,Lenovo,116026.88,mobile,social,USA
19335,2025-02-04 03:10:29,1782,S103216,view,491146,toys.games,Hasbro,7585.18,mobile,social,USA
19336,2025-02-04 03:12:15,1782,S103216,view,944606,toys.games,Hasbro,4039.22,mobile,social,USA
19337,2025-02-04 03:13:42,1782,S103216,view,551101,electronics.audio,Sony,11743.42,mobile,social,USA
19338,2025-02-04 03:16:32,1782,S103216,view,362082,home.kitchen,Pigeon,1058.07,mobile,social,USA
